sa2_code,sa2_name,state,sa4_name,composite_score_final,v9_national_rank,high_pressure_v9,urban_renewal_score,years_of_growth
402041171,Mawson Lakes - Globe Derby Park,SA,Adelaide - North,3.429801782031509,947,0,0.19044840764274326,21
402021028,Craigmore - Blakeview,SA,Adelaide - North,3.4294704657016752,948,0,0.16364157148214728,22
303011047,Camp Hill,QLD,Brisbane - South,3.4256435182447045,949,0,0.08241289842648132,22
506031128,Parkwood - Ferndale - Lynwood,WA,Perth - South East,3.425057989560983,950,0,0.14145060925336864,13
212011547,Bunyip - Garfield,VIC,Melbourne - South East,3.4243520272867607,951,0,0.13810898794046123,22
213041358,Melton West,VIC,Melbourne - West,3.422630760178176,952,0,0.06647604364578628,22
313031370,Kilcoy,QLD,Moreton Bay - North,3.418365239669006,953,0,0.07654318532375945,22
305021118,Norman Park,QLD,Brisbane Inner City,3.418226605946459,954,0,0.062422275901662216,21
305021113,Balmoral,QLD,Brisbane Inner City,3.4163607035136083,955,0,0.19587633079219657,20
319041517,Craignish - Dundowran Beach,QLD,Wide Bay,3.4160782474559093,956,0,0.04980062004035902,22
308031215,Parkhurst - Kawana,QLD,Central Queensland,3.4132734245610656,957,0,0.05839896078873233,21
507041182,Murdoch - Kardinya,WA,Perth - South West,3.410267308227672,958,0,0.0497070334510662,11
208011168,Beaumaris,VIC,Melbourne - Inner South,3.410156028173929,959,0,0.13995087719298246,16
114011280,Sussex Inlet - Berrara,NSW,Southern Highlands and Shoalhaven,3.4090366436947983,960,0,0.09811175839142562,19
213011338,Sunshine West,VIC,Melbourne - West,3.406098653589863,961,0,0.152539526309431,15
127031524,Holsworthy - Wattle Grove,NSW,Sydney - South West,3.4044529274377884,962,0,0.14046257649448207,18
505031099,Butler - Merriwa - Ridgewood,WA,Perth - North West,3.4011741781748195,963,0,0.061848080538173825,21
309101269,Main Beach,QLD,Gold Coast,3.3993200465225777,964,0,0.27622923957396334,18
124051580,Colyton - Oxley Park,NSW,Sydney - Outer West and Blue Mountains,3.3973203305219113,965,0,0.1361992659918012,18
402041048,Salisbury North,SA,Adelaide - North,3.397284419439491,966,0,0.1765252686633911,21
304041103,The Gap,QLD,Brisbane - West,3.396092933025863,967,0,0.0689504528217497,21
506051139,High Wycombe,WA,Perth - South East,3.3945090793794606,968,0,0.1526125231489989,18
104011081,Grafton Surrounds,NSW,Coffs Harbour - Grafton,3.3931630007647016,969,0,0.091908172786644,20
507011152,Coogee,WA,Perth - South West,3.3904239220181953,970,0,0.04888872548644326,20
801051051,Braddon,ACT,Australian Capital Territory,3.3892625651384596,971,0,0.0275094319584081,22
104011080,Grafton,NSW,Coffs Harbour - Grafton,3.3864651716566088,972,0,0.29534634506174745,13
117031644,Sydney (North) - Millers Point,NSW,Sydney - City and Inner South,3.383331066806837,973,0,0.5594909647718281,13
505011077,Joondalup - Edgewater,WA,Perth - North West,3.3804134174319955,974,0,0.048186028499540616,17
215021395,Irymple,VIC,North West,3.380401201957242,975,0,0.10143140228501576,22
206061135,Armadale,VIC,Melbourne - Inner,3.378061292080147,976,0,0.14882753598109583,19
302031039,Nudgee - Banyo,QLD,Brisbane - North,3.3772274263330955,977,0,0.02951853912726191,22
118011649,Bellevue Hill,NSW,Sydney - Eastern Suburbs,3.375902879851877,978,0,0.1864242437599844,13
106031119,Anna Bay,NSW,Hunter Valley exc Newcastle,3.3746779026014315,979,0,0.18510940055436653,21
506051140,Kalamunda - Maida Vale - Gooseberry Hill,WA,Perth - South East,3.3725384359178996,980,0,0.12709756144981868,17
309081262,Varsity Lakes,QLD,Gold Coast,3.3712881323501627,981,0,0.01120532391084383,21
114021286,Mittagong,NSW,Southern Highlands and Shoalhaven,3.371128545881192,982,0,0.08670899613704795,20
305041135,Paddington - Milton,QLD,Brisbane Inner City,3.367851480616657,983,0,0.2772482243001493,21
507041177,Bicton - Palmyra,WA,Perth - South West,3.3670974710467783,984,0,0.06900223350015709,18
117011320,Banksmeadow,NSW,Sydney - City and Inner South,3.366504409289917,985,0,0.33763929789266334,12
112011239,Brunswick Heads - Ocean Shores,NSW,Richmond - Tweed,3.3662111899854765,986,0,0.07800307222958912,22
123031448,The Oaks - Oakdale,NSW,Sydney - Outer South West,3.362245459353461,987,0,0.09374943361685782,22
116011307,Lalor Park - Kings Langley,NSW,Sydney - Blacktown,3.356636644404049,988,0,0.17028148236346136,14
319011498,Bundaberg Surrounds - North,QLD,Wide Bay,3.351762234949181,989,0,0.08543091612650719,22
125041718,Parramatta - South,NSW,Sydney - Parramatta,3.349451784535169,990,0,0.023670110135910267,17
112021246,Goonellabah,NSW,Richmond - Tweed,3.3481569814917775,991,0,0.08942145750397729,21
405011114,Nuriootpa,SA,Barossa - Yorke - Mid North,3.3470753826733093,992,0,0.06381767119113013,22
111031232,Stockton - Fullerton Cove,NSW,Newcastle and Lake Macquarie,3.3465605195331833,993,0,0.16808656844242714,21
215011388,Horsham,VIC,North West,3.3435106791465716,994,0,0.16560159568448676,19
213051368,Werribee - South,VIC,Melbourne - West,3.3425172913280194,995,0,0.11716671662802099,22
212031561,Hampton Park - East,VIC,Melbourne - South East,3.341435678081681,996,0,0.09551448983671823,19
211041269,Forest Hill,VIC,Melbourne - Outer East,3.3414141863067113,997,0,0.0967407709150242,18
801061131,Kingston (ACT),ACT,Australian Capital Territory,3.3406867904655515,998,0,0.2479812666477419,21
213011328,Ardeer - Albion,VIC,Melbourne - West,3.3393545935871627,999,0,0.1251313474341629,14
206051134,St Kilda East,VIC,Melbourne - Inner,3.337537618658934,1000,0,0.018366320826104985,18
304031097,Taringa,QLD,Brisbane - West,3.332028984510415,1001,0,0.05886559267759749,21
302041041,Bracken Ridge,QLD,Brisbane - North,3.3293306438903887,1002,0,0.08277580059920205,19
509021244,Toodyay,WA,Western Australia - Wheat Belt,3.3272728594189838,1003,0,0.06955880071796551,19
304021088,Chapel Hill,QLD,Brisbane - West,3.326078445340131,1004,0,0.2474303437005686,17
114011279,St Georges Basin - Erowal Bay,NSW,Southern Highlands and Shoalhaven,3.3241718854693083,1005,0,0.12138876359770827,21
116011627,Toongabbie - West,NSW,Sydney - Blacktown,3.323119878865098,1006,0,0.13382449113994088,20
403031066,Bellevue Heights,SA,Adelaide - South,3.317573594827784,1007,0,0.06742283950617284,17
111011206,Belmont - Bennetts Green,NSW,Newcastle and Lake Macquarie,3.314321662019486,1008,0,0.3228311869056089,16
303041071,Tarragindi,QLD,Brisbane - South,3.305163707779764,1009,0,0.06527109515781257,19
119011656,Greenacre - South,NSW,Sydney - Inner South West,3.3022119544017006,1010,0,0.12847762437894045,19
403031067,Blackwood,SA,Adelaide - South,3.3001166405147306,1011,0,0.06606322583971873,22
314011384,Dayboro,QLD,Moreton Bay - South,3.2986889768198298,1012,0,0.08633305740734575,22
125031715,Pemulwuy - Greystanes (North),NSW,Sydney - Parramatta,3.296102237536952,1013,0,0.3041569418492498,18
309051245,Reedy Creek - Andrews,QLD,Gold Coast,3.2955117676333545,1014,0,0.077715568208636,22
404021101,Port Adelaide,SA,Adelaide - West,3.2930925157166753,1015,0,0.13654786638855246,12
206021112,Thornbury,VIC,Melbourne - Inner,3.292683263132385,1016,0,0.08423739819208752,19
119021362,Belmore - Belfield,NSW,Sydney - Inner South West,3.2917639550906084,1017,0,0.14332866501339514,18
110041202,Tamworth - East,NSW,New England and North West,3.291757482972905,1018,0,0.07908195005145655,22
402041047,Salisbury East,SA,Adelaide - North,3.2908617320257343,1019,0,0.16486496583460317,17
117021327,Petersham - Stanmore,NSW,Sydney - City and Inner South,3.2882401023417875,1020,0,0.14818025349460415,17
307021179,Crows Nest - Rosalie,QLD,Darling Downs - Maranoa,3.2851908365501425,1021,0,0.08615498578546303,22
309061246,Carrara,QLD,Gold Coast,3.2783625238041223,1022,0,0.029364208409773343,22
316071545,Bli Bli,QLD,Sunshine Coast,3.277108977182391,1023,0,0.0341786387669056,22
107041148,Thirroul - Austinmer - Coalcliff,NSW,Illawarra,3.276037749164033,1024,0,0.14349705053480688,18
402031176,Valley View - Gilles Plains,SA,Adelaide - North,3.2717359822816516,1025,0,0.12372928969462811,19
212041318,Springvale South,VIC,Melbourne - South East,3.2675008018596214,1026,0,0.1125001123046315,18
311031314,Crestmead,QLD,Logan - Beaudesert,3.265377944481345,1027,0,0.21066979631111116,18
316011415,Mountain Creek,QLD,Sunshine Coast,3.255826040716315,1028,0,0.1613013394713519,21
203031048,Clifton Springs,VIC,Geelong,3.2525401810705943,1029,0,0.08529056113525631,22
202021027,Castlemaine,VIC,Bendigo,3.250991630370724,1030,0,0.12120776294011687,22
314031391,Bray Park,QLD,Moreton Bay - South,3.249659785304628,1031,0,0.27993188916912704,16
318021484,Mount Louisa,QLD,Townsville,3.2489534618426745,1032,0,0.072696925078303,22
203011034,Bannockburn,VIC,Geelong,3.2458014517888536,1033,0,0.07274252729167013,22
308031213,Norman Gardens,QLD,Central Queensland,3.2412405418823034,1034,0,0.10491821049719345,22
301011006,Wellington Point,QLD,Brisbane - East,3.237005391334414,1035,0,0.1381713772204545,19
121011686,Lane Cove,NSW,Sydney - North Sydney and Hornsby,3.236605713282033,1036,0,0.23196126103484307,19
305021114,Bulimba,QLD,Brisbane Inner City,3.2342929624247363,1037,0,0.12740533567332746,21
504021049,Chidlow,WA,Perth - North East,3.23316507781109,1038,0,0.009999999999999998,19
115021297,Dural - Kenthurst - Wisemans Ferry,NSW,Sydney - Baulkham Hills and Hawkesbury,3.2308228353457644,1039,0,0.10176110894461345,20
213051588,Truganina - South West,VIC,Melbourne - West,3.2249922125091204,1040,0,0.05364686429481658,21
118021570,Randwick - South,NSW,Sydney - Eastern Suburbs,3.22331663665034,1041,0,0.32999841942440306,14
504031060,Gidgegannup,WA,Perth - North East,3.2215254748414783,1042,0,0.026031647087325995,19
213051583,Tarneit - Central,VIC,Melbourne - West,3.2210664515652896,1043,0,0.10641677451975771,22
511021277,Exmouth,WA,Western Australia - Outback (South),3.2197639456990665,1044,0,0.07992292290664972,17
305031122,Clayfield,QLD,Brisbane Inner City,3.218156598495878,1045,0,0.029510582596046664,20
121031407,Gordon - Killara,NSW,Sydney - North Sydney and Hornsby,3.2159570451094655,1046,0,0.14026872679352298,14
101041025,Merimbula - Tura Beach,NSW,Capital Region,3.211002572957704,1047,0,0.19757710734144773,22
303041068,Moorooka,QLD,Brisbane - South,3.205913546883339,1048,0,0.03348591201900272,20
210041541,Sunbury - West,VIC,Melbourne - North West,3.203317925380563,1049,0,0.25008537476325093,18
316031428,Mooloolaba - Alexandra Headland,QLD,Sunshine Coast,3.1958823036269606,1050,0,0.07566313283415908,22
506011117,Seville Grove,WA,Perth - South East,3.19505509233148,1051,0,0.01652064392373896,20
206021110,Alphington - Fairfield,VIC,Melbourne - Inner,3.191577481037069,1052,0,0.06664468103772998,20
117021636,Marrickville - North,NSW,Sydney - City and Inner South,3.188117144918372,1053,0,0.26656950905347576,16
402021030,Elizabeth,SA,Adelaide - North,3.187521350537698,1054,0,0.09132704384393828,18
319011495,Bundaberg,QLD,Wide Bay,3.1868751780717712,1055,0,0.10487607849471174,16
401021008,Mount Barker Surrounds,SA,Adelaide - Central and Hills,3.182934451228029,1056,0,0.07440136000217343,20
510021270,South Hedland,WA,Western Australia - Outback (North),3.180384830511692,1057,0,0.10464335982220802,19
302021032,Stafford,QLD,Brisbane - North,3.1779263610096873,1058,0,0.042948118775405636,22
205021084,Lakes Entrance,VIC,Latrobe - Gippsland,3.174869910669517,1059,0,0.08515981735159817,22
405011112,Lyndoch,SA,Barossa - Yorke - Mid North,3.1673136828249278,1060,0,0.11017764726003408,22
303041069,Robertson,QLD,Brisbane - South,3.1641622098864874,1061,0,0.016674789582785288,16
105031102,Dubbo - West,NSW,Far West and Orana,3.162594813151407,1062,0,0.06749291433694292,21
303051075,Parkinson - Drewvale,QLD,Brisbane - South,3.160031607796209,1063,0,0.12694202411585886,20
309031236,Biggera Waters,QLD,Gold Coast,3.1595776294058506,1064,0,0.07602967495640406,22
309011224,Broadbeach Waters,QLD,Gold Coast,3.158343187681146,1065,0,0.05025076592703653,16
402041043,Parafield Gardens,SA,Adelaide - North,3.15819839885278,1066,0,0.25241615146359636,17
506061144,Serpentine - Jarrahdale,WA,Perth - South East,3.155582793358862,1067,0,0.02653969935343175,19
505031305,Madeley - Darch,WA,Perth - North West,3.1533370166515082,1068,0,0.09921949869427572,22
127011504,Ashcroft - Busby - Miller,NSW,Sydney - South West,3.1521124242579956,1069,0,0.12224813973487558,15
